irn,DarGlobalUniqueIdentifier,DarInstitutionCode,DarCatalogNumber,DarRelatedInformation,DarImageURL,DarKingdom,DarPhylum,DarFamily,DarScientificName,DarCollector,CollectionTeam,CollectionNumberPrefix,CollectionNumber,CollectionNumberSuffix,CollectionNumberText,ColDateVisitedFrom,ColDateVisitedTo,ColVerbatimDate,DarCollectionNotes,DarContinent,DarCountry,DarStateProvince,DarCounty,DarLocality,Township_tab,Range_tab,Section_tab,DarMinimumElevationMeters,DarMaximumElevationMeters,MinimumElevationFeet,MaximumElevationFeet,DarLatitudeDecimal,DarLongitudeDecimal,LatitudeDMS,LongitudeDMS,DarGeodeticDatum,DarGeorefMethod,DarCoordinateUncertaintyInMeter,ColLocationNotes,FeaCultivated? (Y/N),FeaPlantFungDescription,FeaFrequency,HabHabitat,HabVegetation,HabSubstrate,SpeOtherSpecimenNumbers_tab,OcrText
3920324,364b341d-629a-4512-a4dd-68d279879cc1,NY,3557127,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3920324,http://sweetgum.nybg.org/images3/3022/678/03557127.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra euneura Diels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"INSTITUTO AGRONOMICO DO NORTE
PLANTAS DO BRASIL
Estado dt-fMMtfr Amazonas
Jauareté, Vaupés, Rio, Negro; mata
terreno baixo, silicoso.	’
Arbusto 5 13.
Ricardo de Lemos Fróes 21259 OUt . 23-1945
03557127"
3920471,70642545-ceeb-446f-86e2-e8abb5905e83,NY,3557172,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3920471,http://sweetgum.nybg.org/images3/3022/724/03557172.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra euneura Diels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"PLANTAS DEL ECUADOR
HERBAR! O
DE LA PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR QUITO (QCA)
0%eWrJ (Mrxtuxi fyliS	°
IW Fam
Quebrada La Hormiga.
0°5'25* * 76o12*50*'.
Arbusto de 4 m. con frutos verdes.
NEW YORK BOTANICAL GARDEN
03557172
Col: J. Jaramillo
No.: 6926
Fecha: i Agosto 198^
03557172"
3920472,218ea5cd-2bd9-4679-a751-9f284b80b3be,NY,3557173,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3920472,http://sweetgum.nybg.org/images3/3022/725/03557173.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra euneura Diels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Revisión of Oxandra (Annonaceae)
Oxandra euneura Diels
Det.: L. Junikka	2015
P.J.M. Maas
PLANTAS DEL ECUADOR
HERBARIO
DE LA PONTIFICIA UNIVERSIDAD CATOLICA DEL ECUADOR QUITO (OCA)
Prov Sapo
6un£ur¿l U/g/s
üphn /??2-Fam Annonaceae
Cuyabeno i Sendero la Hormiga*
Arbol da 8 a* floree blancee, frutea rerdaa« hojas
aroeltieaa»
Co): J. Ja re aillo
Fecha 2* Agoeto, 1966
03557173"
3920476,e48aebdc-ad41-4434-99a6-4159efea12a8,NY,3557176,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3920476,http://sweetgum.nybg.org/images3/3022/728/03557176.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra krukoffii R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"EW YOf?
BOTANICAL
^ardêï*
2015
life
25730
Ox^nal/-<n
NEW YORK BOTANICAL GARDEN
24
NOV
Oxandra krukoffii R.E. Fr.
Det.: L. Junikka
P.J.M. Maas
Projeto Flora AmazSnica
THE NEW YORK BOTANICAL GARDEN
INPA-MUSEU PARAENSE EMfLIO OOELDI
Plants of Brazilian Amazonia
State of Pari
BR 163, Cuiaba-Santarim Highway
k.fU k	1
J'
777
BR 163, km 1350, 11km North of Rio Arirl.
Forest on terra firme.
Tree 15m x 20cm diam.; fruit reddish-brown.
G.T. Prance, A.S. Silva, M.J. Balick,
. , A.J. Henderson, B.W. Nelson,
R.P. Bahia, M.R. dos Santos
Anonaceae
03557176
Plants collected under the joint sponsorship of the National Science Foundation Latin-
American collaborative program and the Conselho Nacional de Deienvolvimento Cien-
tífico e Tecnológico in collaboration with the Instituto Nacional de Pesquisas da Amaz&nia.
Revision of Oxandra (Annonaceae)
03557176"
3920478,54ebe49b-75e9-4615-8e97-a10e03d26020,NY,3557178,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3920478,http://sweetgum.nybg.org/images3/3022/730/03557178.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra krukoffii R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Projeto Flora AmazSnica
THE NEW YORK BOTANICAL GARDEN
INPA-MUSEU PARAENSE EMÍLIO GOELDI
Plants of Brazilian Amazonia
State of Pará
BR 230, Transamazon Highway
No. P25831
Oxandra krukoffii R. E. Fries
det. J. van Rooden, 1978
BR 230, Transamazon Highway, 53 km NE of
Itaituba.
Forest on terra firme.
Tree 10 m x 10 cm diam; fruit red.
Revision of Oxandra (Annonaceae)	Anonaceae
A.S. Silva, G.T. Prance, C.C. Berg,
Oxandra krukoffii R.E. Fr.	M.J. Balick, A.j. Henderson, B.W. Nelson,
R.P. Bahia, M.R. dos Santos.	28 November 1977
Det.: L. Junikka	2015
P.J.M. Maas
Plants collected under the joint sponsorship of the National Science Foundation Latin-
American collaborative program and the Conselho Nacional de Desenvolvimento Cien-
tífico e Tecnológico in collaboration with the Instituto Nacional de Pesquisas da Amazonia.
03557178"
3920482,2c758c19-f47b-482d-8d82-2a72a2d8b9e9,NY,3557182,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3920482,http://sweetgum.nybg.org/images3/3022/734/03557182.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra krukoffii R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Revision of Oxandra (Annonaceae)
Oxandra krukoffii R.E. Fr.
Det.: L. Junikka	2015
P.J.M. Maas
Projeto Flora AmazSnica
THE NEW YORK BOTANICAL GARDEN
INPA-MUSEU PARAENSE EMÍLIO GOELDI
Plants of Brazilian Amazonia
State of Pará
BR 230, Transamazon Highway
No. P25849
Oxandra krukoffii R. E. Fries
det. J. van Rooden, 1979
BR 230; Transamazon Highway; 90 km NE of
Itaituba.
Forest on terra firme.
Tree 10 m x 8 cm; fruit red.
Anonaceae
A.S. Silva, G.T. Prance, C.C. Berg,
M.J. Balick, A.J. Henderson, B.W. Nelson,
R.P. Bahia, M.R. dos Santos
< BOTAMrrAi
29 November 1977
Plants collected under the joint sponsorship of the National Science Foundation Latin-
American collaborative program and the Conselho Nacional de DesenvoMmento Cien-
tífico e Tecnológico in collaboration with the Instituto Nacional de Pesquisas da Amazftnia.
03557182"
3921125,b2cbb065-af4d-4eaf-9f17-ec6b9897395a,NY,3557264,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3921125,http://sweetgum.nybg.org/images3/3022/812/03557264.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra maya Miranda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"Ser. No. Coll. No.
14887 _ _	__JLQ3 _
MUSEUM.
YALE SCHOOL OF FORESTRY
Com. Name___________________________________
Bot. Name _Q.ua11 e r i a _d e p re s s a JJfcj.l_l_.j__Sa_fj'o_rd.
F am. Annonaceae___C o u n tryBr_it_i_9h_ Hondura a
Notes ¡Co 1_._ by Stev e n s on_Cri £ue Negra .__
2¿ax.cii-12*1229	.anil. JLeaJtl _onl jj_ Id en j _ iy
PauJL J2.. Si a ndie_v»- -Field. j£useum_g f _Na t ura 1____
JILstory^ M^_^4.^_1929..______________|_____I__I
Revision of Oxandra (Annonaceae^
Oxandra maya Miranda
Det.: L. Junikka	2015
P.J.M. Maas
T
The New York Botanical Garden
\oMceo[cc\:o-	G>a\U
03557264
S¿\. <3. t Segote. C>ec I <185
03557264"
3921253,78a87fb1-20a8-4b48-a9cb-ea2e0111650f,NY,3557272,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3921253,http://sweetgum.nybg.org/images3/3022/820/03557272.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra mediocris Diels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"f/4
M
Revision of Oxandra (Annonaceae)
Oxandra mediocris Diels
(David Neill
Walter Palacios 6647)
ANNONACEAE
Oxandra mediocris Diels
Det. P. Maas & A.K.vS. 1987
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
ECUADOR
Det.: L. Junikka
P.J.M. Maas
2015
NEW YORK BOTANICAL GARDEN
03557272
PASTAZA: Río Curaray; boca del Río Namo-
yacu. 1° 2 4 * S; 76®45,W. Elev. 275 m.
Bosque Húmedo Tropical.
Bosque primario» terraza del río» suelo
aluvial sujeto a inundación ocasional.
DIRECCION NACIONAL FORESTAL
Herbarios MO-NY-QAME; apoyo de USAID
Arbol de 8 m» al lado del río. Botones
florales verde-amarillentos.
BOTANICAL
Dav i d Ne i I I	14-1
Walter Palacios 6647
MISSOURI BOTANICAL GARDEN
agosto 1985
HERBARIUM (MO)
03557272"
3921255,57b9a08f-dbff-436f-8e88-ea588dc761d8,NY,3557274,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3921255,http://sweetgum.nybg.org/images3/3022/822/03557274.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra mediocris Diels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"STUDIES OF ECUADOREAN FORESTS U*»
Revision of Oxandra (Annonaceae)	5*
Oxandra mediocris Diels
SEF No. 9224	Annonaceae
Det.. L. Junikka	2015	Xylopia Ox.a.r)JrA cf. acu'tniharfq
P.J.M. Maas	. . I XA	_
Jmh MMumtj /1t3
Prov. NAPO:
Anangu. Rain forest on well drained hilly ground in
the Paraue Nacional Yasuni. Soil temperature 24-25°C.
Alt. 260-350 m. (76°23'W 0°31-32'S) May 30 - June 21,
1982.
YOi?^
BOTANICAL
v^ARDE^y
X /
NEW YORK BOTANICAL GARDEN
03557274
DBH 29.2 cm. Same as SEF no. 9189. Buttressed. Bark
smooth, thick, greyish-brown, fibrous.
Vouchers from permanent study plots. A collaboration between the Universidad Catolica, Quito,The New York
Botanical Garden (supported by Charles AXindbergh Fund), and the Botanical Institute, University of Aarhus.
Cite collection as SEF no.
03557274"
3921266,49085ab0-031c-4711-bd29-49897df2c274,NY,3557283,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3921266,http://sweetgum.nybg.org/images3/3022/831/03557283.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra panamensis R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Revision of Oxandra (Annonaceae)
Arbol de 8 mts. de altura, frutos verdes, en soto-
bosque. Ocasional.
Municipio Turbo: Corregimiento Caracoli, vía Turbo-
San Pedro de Urabá, 23 Km E-N.E. de Turbo, elev, 110-
200 m.
COLECTOR: R.Callejas, J.Betancur,O.Marulanda,W.Thomas,
R.Fonnegra, D.Daly
N"" 4908	FECHA: 1 Agosto de 1987
3513*04
2015
Oxandra panamensis R.E. Fr.
Det.: L. Junikka
P.J.M. Maas
UNIVERSIDAD
iwfDE
ANTIOQUIA
FLORA COLOMBIANA
ANTIOQUIA
DPT0. DE BIOLOGIA
HERBARIO
ANNONACEAE
Oxandra panamensis R.E. Fr.
det. P. Maas, 1990.
03557283"
4006900,97747226-6068-4b2e-8150-ec8f8f351dcb,NY,3749781,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4006900,http://sweetgum.nybg.org/images3/3097/197/03749781.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra panamensis R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
)
Revision of Oxandra (Annonaceae)
=Oxandra panamensis R.E. Fr.
Det.: L. Junikka	2015
P.J.M. Maas
Anonac. PLANTS OF COLOMBIA
COLLECTED FOR THE HERBARIUM OF THE UNIVERSITY OF MICHIGAN
DEPT. OF ANTIOQUIA: In the rain forest near Río León approx.
20 to 30 km. upstream and south of the river mouth and approx.
IS km. west of Chigorodó (probable lat. ca. 7° 45' N., long. ca.
76° 50' W.); elevation less than 100 m.
Hot common. Tree 10 met. tall, 9 cm* DBH.
Immature fruit yellow to orange. In forest,
shade.
CHARLES FEDDEMA, NO. ^79	Mar. 13 , 1962
03749781"
3921267,3a189ac0-f189-446c-a144-8d2304f2e87f,NY,3557284,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3921267,http://sweetgum.nybg.org/images3/3022/832/03557284.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra polyantha R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Revision of Oxandra (Annonaceae)
Oxandra polyantha R.E. Fr.
Det.: L. Junikka	2015
P.J.M. Maas
THE NEW YORK BOTANICAL GARDEN
INSTITUTO NACIONAL DE PESQUISAS DA AMAZÓNIA
Plants of Brazilian Amazonia
State of Amazonas
Boca do Acre, Rios Punís & Acre
No. 2316
Oxandra polyantha R.E. Pries
Det.: L. Aristeguieta, 1967
Vicinity of Boca do Acre. Varzea forest.
Tree, 10 m. x 10 cm. diameter. Corolla
white.
Annonaceae
NEW YORK BOTANICAL GARDEN
03557284
G. T. Prance, B. S. Pena,
J. F. Ramos & E. R. Videcki, Jr.
September 16, 1966
Field work carried out in collaboration with the Institute Agronòmico do Norte,
and financed in greater part by the National Science Foundation.
03557284"
3921275,768266d8-9f56-4f7d-aee8-fd05808b95cb,NY,3557291,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3921275,http://sweetgum.nybg.org/images3/3022/838/03557291.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra polyantha R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"NEW YORK BOTANICAL GARDEN
03557291
. . , - , ..	,	THE NEW YORK BOTANICAL GARDEN
Revision of uxanara (Annonaceaei	instituto nacional de pesquisas da amazonia
Plants of Brazilian Amazonia
Oxandra polyantha R.E. Fr.	State of Amazonas
Boca do Acre, Rios Purus & Acre
Det.: L. Junikka	2015	No. 2538
P.J.M. Maas	Oxandra polyantha R.E. Pries
Det.: L.Aristeguieta, 1967
Varzea forest, km. 1-5, road Boca do Acre to
Rio Branco. Tree, 10 m. x 10 cm. diameter»
Flowers cream*
Field work carried out in collaboration with the Institute Agronòmico do Norte,
and financed in greater part by the National Science Foundation.
G. T. Prance, B. S. Pena,
J. F. Ramos & E. R. Videcki, Jr. September 21;, 19gg
Annonaceae
03557291"
3928463,aebc5d34-b98a-4432-bd35-faacd3403394,NY,3687235,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3928463,http://sweetgum.nybg.org/images3/3023/460/03687235.jpg,Plantae,Magnoliophyta,Annonaceae,Oxandra venezuelana R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"Revisión of Oxandra (Annonaceae)
Oxandra venezuelana R.E. Fr.
Det.: L. Junikka	2015
P.J.M. Maas
COSTA RICA: Prov. Guanacaste
Annonaceae
Oxandra venezuelana R.E.Fries
BOTANICAL
Garde**
llkm N of La Cruz along Interamerican
Highway, 250m W of Hwy on W bank of
creek. Tropical moist forest.
Alt. ca 150m
NEW YORK BOTANICAL GARDEN
03687235
Tree 10m tall, 14cm DBH. Bark white.
Mostly past fruiting and pre-flowering.
Monocarps dry, black, slightly glaucous
Leaves olive green, glossy above;
somewhat glaucous beneath.
G.E.Schatz &
D.Janzen #1088	18 April 1985
Univ. of Wisconsin Herbarium (WIS).
03687235"
4554817,7e11e4b9-6c09-4587-9b5f-7273948859fd,NY,4230526,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4554817,http://sweetgum.nybg.org/images3/3685/200/04230526.jpg,Plantae,Magnoliophyta,Annonaceae,Stenanona costaricensis R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[Mexico & Central America],,,,,,,,"INB0003118293
Flora de Costa Rica
Annonaceae	dup.=7
Stenanona costaricensis R. E. Fr.
Det. A. Rodríguez, E. Mora, 20/05/2000
Limón: Matina. P.N. Barbilla. Cuenca del Matina.
Sendero Cerro Azul, Colonia Puriscaleña
09:59:30.0000 N -83:22:40.0000 W 400 m
Árbol de 10 m x 12 cm DAP. Frutos rojos.
E. Mora 829	11/02/2000
& E. Rojas
Instituto Nacional de Biodiversidad (INB)
En colaboración con el Missouri Botanical Garden (MO)
04230526
INB0003118293"
2911499,e5daab0c-b442-4bb8-b3c1-b0ff338eb39e,NY,2641271,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2911499,http://sweetgum.nybg.org/images3/1836/488/02641271.jpg,Plantae,Magnoliophyta,Annonaceae,Unonopsis esmeraldae Maas & Westra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"^ Yo*>
BOTANICAL
NEW YORK BOTANICAL GARDEN
02641271
flí
ECUADOR
ANNONACEAE
Unonopsis esmeraldae Maas & Westra
det. fide P.J.M. Maas et al., S007
Esmeraldas: Eloy Alfaro
Reserva Ecológica Cotacachi-Cayapas.
Charco Vicente. Río San Miguel,
afluente del Río Cayapas. Bosque
primario. Parcela Permanente y
vegetación circundante.
00 0 431N 078 0 531W	150 m
Arbol de 10 m de altura; 12 cm DAP.
Corteza negra. Botones florales
cremas. Frutos maduros
púrpura-oscuros.
06 Sep 1993 - 09 Sep 1993
Walter Palacios & M. Tirado 1134-6
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
02641271"
2911487,e5f2d2b3-60e9-428c-9bb8-33971186768e,NY,2641265,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2911487,http://sweetgum.nybg.org/images3/1836/482/02641265.jpg,Plantae,Magnoliophyta,Annonaceae,Unonopsis floribunda Diels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"ECUADOR
ANNONACEAE
Unonopsis flor ibunda Diels
det. fide P.J.M. Maas et al., 2007
Pastaza: Pastaza
Pozo petrolero ""Ramirez"". 20 km al sur
de la población de Curaray. Bosque
primario; árboles cortados por las
obras petroleras. Bosque húmedo
Trop ical.
01°321S 076 0 51'W	300 m
Arbol de 15 a 18 m de altura. Frutos
verdes.
El Feb 1990 - aa Feb 1990
Vlastimil Zak & Severo Espinoza 5055
HERBARIQ NACIONAL DEL ECUADOR (QCIME)
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
02641265"
2911489,1ca7d2c7-2c09-42ce-84b3-aa9524afd0b5,NY,2641266,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2911489,http://sweetgum.nybg.org/images3/1836/483/02641266.jpg,Plantae,Magnoliophyta,Annonaceae,Unonopsis floribunda Diels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"ANNONACEAE
Unonopsis flor i bunda Diels
det. fide P.J.M. Maas et al., E007
Pastaza
Pozo petrolero ""Garza"" de TENNECO.
km (aprox.) al noreste de Montalvo
Bosque húmedo Tropical. Bosque
primario; árboles cortados. Lomas;
suelo rojo Dystrandept.
01°491S 076°42'W	E60 m
35
Arbol de 4-0_x0097_m. Frutos verdes.
0E Jul 1989 - 1E Jul 1989
02641266
Vlastimil Zak & s. Espinoza ¿f570
MISSOURI BOTANICAL GARDEN HERBARIUN (MO)
02641266"
2911492,533d7558-dbb8-4b78-a669-2491dbdc7528,NY,2641267,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2911492,http://sweetgum.nybg.org/images3/1836/484/02641267.jpg,Plantae,Magnoliophyta,Annonaceae,Unonopsis floribunda Diels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"~-'r\
lié
ECUADOR
ANNONACEAE
Unonops is flor i bunda Diels
det. fide P.J.M. Maas et al., 2007
Pastaza
Pozo petrolero ""Golondrina"" de
PETRO_x0097_CANADA. 25 km (aprox.) al NW del
pueblo de Curaray. Bosque húmedo
Tropical; primario. Arboles cortados.
Colinas; suelo rojo Dystropept.
01°10'S 077006'W	400 m
botanical
gardê^
NfSf YORK BOTANICAL GARDEN
02641267
Arbol grande, 18-20 m; 20-25 cm DAP.
Corteza fisurada, café verdosa con
manchas blanquecinas. Fuste recto.
Foll-aje verde intenso.
23 Jun 1989
Daniel Rubio & E. Gudiño 217
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
02641267"
2911538,df507594-a389-4340-b33b-77e22e3b3b3b,NY,2641280,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2911538,http://sweetgum.nybg.org/images3/1836/497/02641280.jpg,Plantae,Magnoliophyta,Annonaceae,Unonopsis floribunda Diels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"SA
ECUADOR
ANNONACEAE
Unonops i s flor ibunda Diels
det. fide P.J.M. Maas et al., 2007
Ñapo: Orel lana
Parque Nacional Yasuní. Carretera y
oleoducto de Maxus en construcción,
Km 52.5 al Km 52.7. Bosque húmedo
Tropical. Bosque primario.
00°¿+5'S 076°30 ' W	250 m
Arbol de IB m de altura; 10 cm DAP.
Hojas simples alternas. Inflorescencia
axilar.
05 Sep 1993
NEW YORK BOTANICALGARDEN
02641280
Alberto Dik 263
MISSOURI BOTANICAL GARDEN HERBARIUM (M0)
02641280"
4458610,fc15762d-d9be-49b7-b10d-f69f8e7d4d59,NY,4138671,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4458610,http://sweetgum.nybg.org/images3/3599/337/04138671.jpg,Plantae,Magnoliophyta,Annonaceae,Unonopsis guatterioides (A.DC.) R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"UNITED STATES NATIONAL HERBARIUM
PLANTS OF FRENCH GUIANA
Annonaceae
Unonopsis guatterioides (A.DC.) R.E.Fr.
Det. M.T. Strong, 2015
Aratai River, 1-2 km downstream. 04°00’ N 52°35'W.
Tree, 6-7 m tall; monocarps nearly globose, green; stipe green.
P. Acevedo-Rodriguez 12349	22 Feb 2003
with: S. A. Mori, O. Poncy, A. Perez, F. Crozier, & E. Lucas
Funded by the Biodiversity of the Guianas Shield Program
Smithsonian Institution
04138671"
2911490,691b7d01-3f9f-432b-a9a5-c33eb361c277,NY,2641264,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2911490,http://sweetgum.nybg.org/images3/1836/481/02641264.jpg,Plantae,Magnoliophyta,Annonaceae,Unonopsis magnifolia R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"m
M
lié
ECUADOR
ANNGNACEAE
Unonopsis maon i fo 1 i a R.E. Fr.
det. fide P.J.M. Maas et al., 2007
Manabi: Pedernales
31 km north of Pedernales along new
coastal highway, about 2 km south of
Río Mache. Hacienda Siberia.
Tropical wet forest/moist forest
transition, on hills.
00° 13 ' S 079°5VW	60 m
Tree to 20 m tall, 30 cm diameter.
Common subcanopy tree. Flowers
cream-whitish. Fruits green.
27 August 1998
David Neill & QCNE botany interns 11379
HERBAR10 NACIONAL DEL ECUADOR (QCNE)
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
02641264"
2911507,d66521df-c2fc-423e-826d-55148c175670,NY,2641272,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2911507,http://sweetgum.nybg.org/images3/1836/489/02641272.jpg,Plantae,Magnoliophyta,Annonaceae,Unonopsis veneficiorum (Mart.) R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"ECUADOR
ANNONACEAE
Unonopsis veneficiorum (liart.) R.E. Fr.
det. fide P.J.M. Maas et al., 2007
Ñapo
Cantón Tena. Jatun Sacha Biological
Station. Río Ñapo, 8 km E of
Misahuallí. Tropical Wet Forest.
Primary forest on hills; red clay
soil; Dystropept.
01° 041S 077°361W	400 m
Understory tree 8 m tall, in primary
forest. Tepals yellow-green. Fruits
ye11ow.
04 Sepember 1989
David Neill & Angel Alvarado 9034
MISSOURI BOTANICAL GARDEN HERBARIUM CMO)
02641272"
2911512,2ebc5777-3518-4696-8168-0943c90928ae,NY,2641275,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2911512,http://sweetgum.nybg.org/images3/1836/492/02641275.jpg,Plantae,Magnoliophyta,Annonaceae,Unonopsis veneficiorum (Mart.) R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"ECUADOR
02641275
ANNONACEAE
Unonopsis veneficiorum (hart.) R.E. Fr.
det. fide P.J.M. Maas et al., £007
Estación Biológica JATUN SACHA.
Bosque muy húmedo Tropical. Bosque
primario sobre suelos rojos de colinas
01°04'S 077° 37 ' Ul	4-50 m
Arbol 10 m de altura; frutos y botones
florales verdes.
06 Oct 198B - líf^Oct 1988
Walter Palacios 3067
MISSOURI BOTANICAL GARDEN HERBARIUM (M0>
_x0093_Inventario de los arboles de la Amazonia Ecuatoriana; apoyo de la
Agencia para el Desarollo Internacional (USAID) y la Dirección
Nacional Forestal (DINAF), Ministerio de Agricultura._x0094_
02641275"
2911560,9c33c8c9-e963-444b-aa0d-e7de12dafddd,NY,2641295,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2911560,http://sweetgum.nybg.org/images3/1836/512/02641295.jpg,Plantae,Magnoliophyta,Annonaceae,Unonopsis veneficiorum (Mart.) R.E.Fr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"¿A
IU
ECUADOR
ANNDNACEAE
Unonops i s venef i c iorum (liart. ) R.E. Fr.
det. fide P.J.M. Maas et al., 2007
Ñapo
Estación Biológica Jatun Sacha.
Río Ñapo, 8 km al este de
Misahuallí. Bosque muy húmedo
Tropical. Bosque primario, cerca a la
Parcela Permanente 03.
01°04'S 077°36'W	¿*50 m
Arbol de 12 m. Botones color verde
agua, axilares. Fru- tos oval
acuminados, color verde, jó- venes.
Bosque disturbado y potreros.
22 Oct 1988
Carlos E. Cerón M. &
Carlos Iguago 5403
MISSOURI BOTANICAL GARDEN HERBARIUM (MO)
02641295"
3104486,b21aa942-dc31-4e2f-bdec-6ddfd558131e,NY,2703251,http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3104486,http://sweetgum.nybg.org/images3/2224/574/02703251.jpg,Plantae,Magnoliophyta,Annonaceae,Xylopia aromatica (Lam.) Mart.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[South America],,,,,,,,"Sfr
//4>
FLORA DE COLOMBIA
HERBARIO NACIONAL COLOMBIANO (COL)
Xilopia
Annonaceae
Árbol, 4 m de altura, muy abundante, ramas alargadas. Frutos
verde-rojo.
COLOMBIA. Meta: municipio Vista Hermosa, vereda Alto Esmeralda,
vías las Palmeras al cruce que va a Caño Yarumales. 240 m de
altitud. Borde de bosque de caño.
Colectores: Julio Betancur, Julián Aguirre, Jorge Contreras, Miguel
Rodríguez.
NEW YORK BOTANICAL GARDEN
Nò. de colección: 12000
Fecha: 2 de enero de 2006
02703251"
